"id","age"
1261701,57
1261719,66
1261722,70
1261736,78
1261745,71
1261758,52
1261760,69
1261774,70
1261787,56
1261793,54
1261807,63
1261810,65
1261824,71
1261838,57
1261846,62
1261852,64
1261861,62
1261875,70
1261883,70
1261899,62
1261904,65
1261916,64
1261927,69
1261939,57
1261940,65
1261953,72
1261965,64
1261971,59
1261982,59
1261998,78
1262005,69
1262018,63
1262023,71
1262030,68
1262041,63
1262059,67
1262066,59
1262077,72
1262084,58
1262092,65
1262100,73
1262113,67
1262128,67
1262135,66
1262144,55
1262156,51
1262169,50
1262172,62
1262181,72
1262197,75
1262206,
1262212,57
1262229,63
1262231,69
1262247,70
1262250,62
1262268,59
1262273,52
1262285,69
1262294,62
1262309,54
1262317,59
1262326,64
1262334,51
1262342,61
1262355,69
1262363,55
1262378,48
1262380,54
1262391,53
1262407,64
1262410,69
1262424,56
1262438,69
1262446,64
1262452,66
1262461,66
1262475,66
1262483,51
1262499,54
1262503,63
1262511,65
1262525,69
1262532,66
1262548,71
1262554,57
1262567,57
1262576,51
1262589,48
1262590,55
1262608,60
1262614,70
1262620,65
1262637,67
1262643,60
1262651,66
1262662,65
1262679,49
1262686,70
1262695,59
1262704,70
1262716,73
1262727,67
1262739,67
1262740,65
1262753,64
1262765,76
1262771,53
1262782,78
1262798,65
1262802,55
1262815,57
1262821,58
1262833,64
1262849,59
1262857,62
1262864,68
1262870,55
1262888,68
1262896,68
1262901,70
1262919,54
1262922,59
1262936,58
1262945,54
1262958,64
1262960,52
1262974,56
1262987,57
1262993,50
1263007,58
1263010,51
1263024,50
1263038,64
1263046,69
1263052,67
1263061,76
1263075,68
1263083,56
1263099,53
1263108,64
1263114,47
1263120,60
1263137,54
1263143,73
1263151,65
1263162,67
1263179,50
1263186,68
1263195,70
1263201,63
1263219,69
1263222,54
1263236,58
1263245,70
1263258,74
1263260,73
1263274,69
1263287,64
1263293,55
1263302,71
1263315,68
1263321,50
1263333,51
1263349,65
1263357,60
1263364,51
1263370,73
1263388,57
1263396,62
1263405,55
1263418,53
1263423,76
1263430,55
1263441,54
1263459,56
1263466,66
1263477,62
1263484,58
1263492,55
1263504,64
1263516,76
1263527,62
1263539,68
1263540,55
1263553,68
1263565,48
1263571,61
1263582,73
1263598,68
1263600,72
1263613,67
1263628,49
1263635,63
1263644,49
1263656,56
1263669,67
1263672,49
1263681,68
1263697,68
1263703,73
1263711,75
1263725,75
1263732,58
1263748,65
1263754,74
1263767,51
1263776,66
1263789,61
1263790,58
1263809,57
1263817,64
1263826,59
1263834,50
1263842,50
1263855,71
1263863,67
1263878,52
1263880,70
1263891,66
1263906,55
1263912,68
1263929,67
1263931,51
1263947,65
1263950,58
1263968,64
1263973,70
1263985,63
1263994,53
1264004,71
1264016,57
1264027,67
1264039,55
1264040,68
1264053,71
1264065,61
1264071,68
1264082,73
1264098,64
1264109,78
1264117,71
1264126,51
1264134,66
1264142,62
1264155,53
1264163,70
1264178,73
1264180,51
1264191,73
1264205,64
1264218,58
1264223,53
1264230,60
1264241,65
1264259,69
1264266,62
1264277,59
1264284,57
1264292,65
1264303,66
1264311,61
1264325,64
1264332,64
1264348,62
1264354,65
1264367,73
1264376,55
1264389,66
1264390,73
1264401,64
1264419,55
1264422,61
1264436,58
1264445,48
1264458,52
1264460,66
1264474,74
1264487,50
1264493,58
1264507,54
1264510,66
1264524,73
1264538,55
1264546,52
1264552,59
1264561,60
1264575,62
1264583,63
1264599,67
1264606,73
1264612,54
1264629,56
1264631,67
1264647,64
1264650,68
1264668,54
1264673,60
1264685,65
1264694,60
1264702,53
1264715,68
1264721,59
1264733,58
1264749,54
1264757,51
1264764,70
1264770,71
1264788,67
1264796,
1264808,54
1264814,69
1264820,54
1264837,51
1264843,73
1264851,68
1264862,53
1264879,57
1264886,63
1264895,71
1264900,54
1264913,73
1264928,73
1264935,69
1264944,64
1264956,71
1264969,70
1264972,67
1264981,63
1264997,63
1265002,66
1265015,67
1265021,63
1265033,65
1265049,75
1265057,54
1265064,60
1265070,68
1265088,66
1265096,61
1265103,54
1265111,53
1265125,63
1265132,59
1265148,64
1265154,67
1265167,57
1265176,71
1265189,58
1265190,69
1265204,65
1265216,64
1265227,74
1265239,73
1265240,71
1265253,66
1265265,73
1265271,64
1265282,68
1265298,51
1265307,56
1265310,64
1265324,67
1265338,62
1265346,64
1265352,74
1265361,55
1265375,68
1265383,75
1265399,62
1265400,55
1265413,71
1265428,68
1265435,76
1265444,69
1265456,71
1265469,72
1265472,73
1265481,56
1265497,55
1265501,50
1265519,61
1265522,72
1265536,75
1265545,75
1265558,75
1265560,65
1265574,72
1265587,53
1265593,69
1265605,62
1265618,58
1265623,49
1265630,65
1265641,58
1265659,62
1265666,63
1265677,50
1265684,59
1265692,73
1265708,68
1265714,72
1265720,57
1265737,56
1265743,69
1265751,71
1265762,57
1265779,67
1265786,65
1265795,63
1265806,73
1265812,75
1265829,54
1265831,55
1265847,57
1265850,56
1265868,64
1265873,60
1265885,71
1265894,49
1265909,65
1265917,54
1265926,52
1265934,67
1265942,55
1265955,71
1265963,65
1265978,49
1265980,56
1265991,66
1266008,48
1266014,58
1266020,74
1266037,59
1266043,70
1266051,67
1266062,60
1266079,57
1266086,69
1266095,52
1266107,49
1266110,59
1266124,63
1266138,46
1266146,53
1266152,59
1266161,77
1266175,67
1266183,61
1266199,70
1266202,60
1266215,63
1266221,73
1266233,64
1266249,60
1266257,63
1266264,57
1266270,68
1266288,72
1266296,59
1266301,62
1266319,56
1266322,54
1266336,50
1266345,53
1266358,68
1266360,58
1266374,57
1266387,51
1266393,54
1266409,64
1266417,62
1266426,64
1266434,52
1266442,61
1266455,65
1266463,52
1266478,61
1266480,67
1266491,67
1266500,64
1266513,64
1266528,69
1266535,51
1266544,56
1266556,70
1266569,51
1266572,68
1266581,58
1266597,51
1266604,61
1266616,69
1266627,60
1266639,71
1266640,54
1266653,55
1266665,73
1266671,52
1266682,59
1266698,64
1266706,68
1266712,69
1266729,66
1266731,61
1266747,63
1266750,65
1266768,56
1266773,56
1266785,67
1266794,59
1266805,69
1266818,74
1266823,57
1266830,61
1266841,65
1266859,65
1266866,59
1266877,50
1266884,70
1266892,72
1266903,59
1266911,66
1266925,58
1266932,70
1266948,58
1266954,70
1266967,
1266976,67
1266989,55
1266990,67
1267001,54
1267019,80
1267022,69
1267036,58
1267045,76
1267058,51
1267060,60
1267074,74
1267087,66
1267093,53
1267106,77
1267112,51
1267129,55
1267131,60
1267147,49
1267150,65
1267168,60
1267173,62
1267185,66
1267194,54
1267200,57
1267213,59
1267228,67
1267235,53
1267244,49
1267256,53
1267269,53
1267272,65
1267281,59
1267297,65
1267308,72
1267314,67
1267320,55
1267337,71
1267343,69
1267351,57
1267362,67
1267379,54
1267386,55
1267395,76
1267404,76
1267416,72
1267427,60
1267439,59
1267440,78
1267453,50
1267465,52
1267471,63
1267482,67
1267498,57
1267502,73
1267515,80
1267521,52
1267533,58
1267549,71
1267557,56
1267564,62
1267570,74
1267588,65
1267596,67
1267609,76
1267617,61
1267626,60
1267634,51
1267642,70
1267655,63
1267663,49
1267678,57
1267680,71
1267691,65
1267707,68
1267710,73
1267724,78
1267738,73
1267746,52
1267752,68
1267761,64
1267775,66
1267783,70
1267799,60
1267803,73
1267811,71
1267825,67
1267832,58
1267848,72
1267854,53
1267867,57
1267876,64
1267889,73
1267890,51
1267905,49
1267918,60
1267923,60
1267930,60
1267941,76
1267959,66
1267966,47
1267977,55
1267984,47
1267992,60
1268006,53
1268012,75
1268029,51
1268031,62
1268047,68
1268050,73
1268068,61
1268073,73
1268085,60
1268094,66
1268101,67
1268119,54
1268122,76
1268136,70
1268145,70
1268158,73
1268160,72
1268174,71
1268187,62
1268193,58
1268208,68
1268214,64
1268220,61
1268237,63
1268243,50
1268251,72
1268262,51
1268279,66
1268286,69
1268295,67
1268300,67
1268313,47
1268328,63
1268335,52
1268344,58
1268356,67
1268369,56
1268372,72
1268381,67
1268397,58
1268403,62
1268411,75
1268425,60
1268432,73
1268448,57
1268454,64
1268467,71
1268476,73
1268489,55
1268490,58
1268509,59
1268517,47
1268526,69
1268534,70
1268542,57
1268555,72
1268563,67
1268578,56
1268580,55
1268591,73
1268602,63
1268615,56
1268621,57
1268633,61
1268649,63
1268657,56
1268664,56
1268670,52
1268688,54
1268696,71
1268705,58
1268718,50
1268723,68
1268730,67
1268741,63
1268759,66
1268766,61
1268777,73
1268784,52
1268792,65
1268804,64
1268816,69
1268827,62
1268839,52
1268840,67
1268853,61
1268865,53
1268871,60
1268882,54
1268898,58
1268907,56
1268910,58
1268924,53
1268938,54
1268946,65
1268952,72
1268961,73
1268975,54
1268983,59
1268999,53
1269003,70
1269011,66
1269025,67
1269032,58
1269048,57
1269054,71
1269067,69
1269076,55
1269089,78
1269090,70
1269102,48
1269115,62
1269121,58
1269133,57
1269149,55
1269157,67
1269164,61
1269170,68
1269188,76
1269196,74
1269207,73
1269210,59
1269224,72
1269238,51
1269246,55
1269252,66
1269261,50
1269275,72
1269283,68
1269299,62
1269304,57
1269316,55
1269327,55
1269339,66
1269340,69
1269353,50
1269365,61
1269371,53
1269382,72
1269398,77
1269406,62
1269412,66
1269429,60
1269431,66
1269447,54
1269450,73
1269468,74
1269473,71
1269485,59
1269494,79
1269505,54
1269518,68
1269523,57
1269530,60
1269541,57
1269559,63
1269566,49
1269577,75
1269584,67
1269592,72
1269601,70
1269619,61
1269622,66
1269636,62
1269645,52
1269658,61
1269660,60
1269674,53
1269687,53
1269693,50
1269709,54
1269717,64
1269726,64
1269734,49
1269742,53
1269755,54
1269763,72
1269778,71
1269780,67
1269791,66
1269800,59
1269813,58
1269828,71
1269835,53
1269844,63
1269856,64
1269869,63
1269872,69
1269881,69
1269897,59
1269908,71
1269914,76
1269920,62
1269937,73
1269943,56
1269951,70
1269962,63
1269979,58
1269986,53
1269995,60
1270006,67
1270012,64
1270029,61
1270031,54
1270047,57
1270050,54
1270068,66
1270073,65
1270085,51
1270094,59
1270101,67
1270119,58
1270122,59
1270136,64
1270145,76
1270158,64
1270160,60
1270174,53
1270187,61
1270193,62
1270208,56
1270214,56
1270220,56
1270237,63
1270243,67
1270251,72
1270262,49
1270279,61
1270286,66
1270295,52
1270300,57
1270313,74
1270328,69
1270335,51
1270344,67
1270356,59
1270369,69
1270372,59
1270381,51
1270397,63
1270403,78
1270411,71
1270425,66
1270432,60
1270448,69
1270454,50
1270467,54
1270476,69
1270489,50
1270490,71
1270509,73
1270517,62
1270526,55
1270534,67
1270542,61
1270555,60
1270563,68
1270578,58
1270580,67
1270591,72
1270602,60
1270615,65
1270621,76
1270633,70
1270649,71
1270657,77
1270664,69
1270670,61
1270688,69
1270696,68
1270705,76
1270718,54
1270723,62
1270730,57
1270741,53
1270759,74
1270766,57
1270777,51
1270784,62
1270792,54
1270804,68
1270816,62
1270827,71
1270839,51
1270840,67
1270853,71
1270865,56
1270871,70
1270882,59
1270898,56
1270907,57
1270910,61
1270924,65
1270938,69
1270946,62
1270952,57
1270961,57
1270975,71
1270983,63
1270999,65
1271005,72
1271018,66
1271023,57
1271030,57
1271041,77
1271059,57
1271066,65
1271077,70
1271084,71
1271092,61
1271100,65
1271113,71
1271128,66
1271135,80
1271144,53
1271156,59
1271169,74
1271172,66
1271181,65
1271197,65
1271206,71
1271212,63
1271229,58
1271231,62
1271247,72
1271250,60
1271268,60
1271273,62
1271285,63
1271294,66
1271309,61
1271317,66
1271326,67
1271334,49
1271342,69
1271355,62
1271363,73
1271378,48
1271380,50
1271391,65
1271407,63
1271410,60
1271424,67
1271438,65
1271446,76
1271452,73
1271461,55
1271475,77
1271483,54
1271499,59
1271503,56
1271511,47
1271525,54
1271532,56
1271548,51
1271554,72
1271567,53
1271576,57
1271589,68
1271590,58
1271608,77
1271614,55
1271620,67
1271637,64
1271643,54
1271651,63
1271662,69
1271679,54
1271686,49
1271695,73
1271704,56
1271716,56
1271727,63
1271739,57
1271740,72
1271753,66
1271765,57
1271771,63
1271782,59
1271798,71
1271802,70
1271815,65
1271821,52
1271833,54
1271849,59
1271857,74
1271864,67
1271870,70
1271888,58
1271896,63
1271901,61
1271919,57
1271922,63
1271936,52
1271945,58
1271958,64
1271960,57
1271974,71
1271987,74
1271993,68
1272000,62
1272013,61
1272028,54
1272035,73
1272044,62
1272056,73
1272069,56
1272072,70
1272081,52
1272097,67
1272105,60
1272118,69
1272123,74
1272130,70
1272141,73
1272159,54
1272166,60
1272177,54
1272184,56
1272192,71
1272209,73
1272217,71
1272226,52
1272234,54
1272242,70
1272255,74
1272263,66
1272278,62
1272280,71
1272291,74
1272306,57
1272312,59
1272329,
1272331,49
1272347,63
1272350,72
1272368,74
1272373,52
1272385,68
1272394,69
1272402,55
1272415,63
1272421,55
1272433,54
1272449,64
1272457,59
1272464,62
1272470,56
1272488,62
1272496,68
1272508,61
1272514,58
1272520,67
1272537,73
1272543,61
1272551,75
1272562,69
1272579,50
1272586,52
1272595,71
1272603,56
1272611,71
1272625,75
1272632,70
1272648,70
1272654,76
1272667,63
1272676,64
1272689,47
1272690,65
1272701,63
1272719,59
1272722,60
1272736,68
1272745,77
1272758,73
1272760,60
1272774,59
1272787,77
1272793,67
1272807,78
1272810,58
1272824,74
1272838,53
1272846,61
1272852,69
1272861,67
1272875,49
1272883,55
1272899,72
1272904,61
1272916,68
1272927,56
1272939,72
1272940,56
1272953,69
1272965,71
1272971,51
1272982,69
1272998,60
1273002,73
1273015,70
1273021,68
1273033,59
1273049,68
1273057,67
1273064,63
1273070,73
1273088,52
1273096,47
1273103,71
1273111,56
1273125,48
1273132,68
1273148,74
1273154,56
1273167,65
1273176,50
1273189,56
1273190,65
1273204,72
1273216,56
1273227,61
1273239,72
1273240,69
1273253,51
1273265,53
1273271,76
1273282,65
1273298,58
1273307,70
1273310,55
1273324,67
1273338,61
1273346,66
1273352,58
1273361,71
1273375,60
1273383,54
1273399,54
1273400,60
1273413,66
1273428,52
1273435,66
1273444,66
1273456,49
1273469,63
1273472,65
1273481,70
1273497,71
1273501,61
1273519,63
1273522,65
1273536,54
1273545,56
1273558,68
1273560,58
1273574,58
1273587,64
1273593,51
1273605,72
1273618,57
1273623,63
1273630,62
1273641,53
1273659,69
1273666,75
1273677,59
1273684,71
1273692,56
1273708,62
1273714,57
1273720,53
1273737,66
1273743,50
1273751,49
1273762,75
1273779,51
1273786,71
1273795,67
1273806,50
1273812,71
1273829,70
1273831,57
1273847,59
1273850,75
1273868,70
1273873,73
1273885,62
1273894,64
1273909,61
1273917,67
1273926,58
1273934,59
1273942,62
1273955,62
1273963,60
1273978,67
1273980,66
1273991,58
1274001,56
1274019,68
1274022,55
1274036,65
1274045,70
1274058,50
1274060,53
1274074,58
1274087,62
1274093,60
1274106,68
1274112,69
1274129,65
1274131,76
1274147,48
1274150,66
1274168,51
1274173,58
1274185,51
1274194,80
1274200,64
1274213,58
1274228,63
1274235,70
1274244,67
1274256,49
1274269,61
1274272,59
1274281,75
1274297,69
1274308,58
1274314,55
1274320,58
1274337,73
1274343,78
1274351,68
1274362,72
1274379,62
1274386,47
1274395,66
1274404,74
1274416,71
1274427,72
1274439,69
1274440,63
1274453,69
1274465,67
1274471,63
1274482,66
1274498,58
1274502,49
1274515,65
1274521,58
1274533,77
1274549,58
1274557,49
1274564,72
1274570,68
1274588,52
1274596,74
1274609,52
1274617,55
1274626,55
1274634,76
1274642,60
1274655,70
1274663,55
1274678,68
1274680,75
1274691,51
1274707,53
1274710,61
1274724,64
1274738,65
1274746,55
1274752,54
1274761,53
1274775,48
1274783,58
1274799,57
1274803,67
1274811,64
1274825,50
1274832,72
1274848,67
1274854,73
1274867,72
1274876,50
1274889,49
1274890,49
1274905,67
1274918,74
1274923,73
1274930,59
1274941,55
1274959,69
1274966,72
1274977,56
1274984,53
1274992,72
1275007,60
1275010,68
1275024,72
1275038,59
1275046,51
1275052,56
1275061,57
1275075,63
1275083,65
1275099,57
1275108,48
1275114,67
1275120,55
1275137,59
1275143,65
1275151,53
1275162,64
1275179,55
1275186,68
1275195,54
1275201,74
1275219,65
1275222,67
1275236,55
1275245,50
1275258,69
1275260,51
1275274,60
1275287,69
1275293,46
1275302,65
1275315,63
1275321,70
1275333,70
1275349,53
1275357,65
1275364,53
1275370,50
1275388,58
1275396,61
1275405,60
1275418,65
1275423,75
1275430,61
1275441,51
1275459,60
1275466,51
1275477,54
1275484,65
1275492,65
1275504,61
1275516,60
1275527,66
1275539,51
1275540,52
1275553,66
1275565,58
1275571,74
1275582,64
1275598,69
1275600,66
1275613,60
1275628,61
1275635,54
1275644,53
1275656,64
1275669,67
1275672,72
1275681,57
1275697,67
1275703,57
1275711,70
1275725,71
1275732,54
1275748,70
1275754,61
1275767,69
1275776,70
1275789,70
1275790,53
1275809,55
1275817,71
1275826,56
1275834,63
1275842,55
1275855,58
1275863,66
1275878,65
1275880,74
1275891,71
1275906,55
1275912,49
1275929,52
1275931,50
1275947,58
1275950,63
1275968,69
1275973,60
1275985,61
1275994,63
1276003,73
1276011,77
1276025,63
1276032,62
1276048,68
1276054,60
1276067,57
1276076,61
1276089,54
1276090,65
1276102,72
1276115,72
1276121,52
1276133,57
1276149,71
1276157,78
1276164,65
1276170,66
1276188,72
1276196,49
1276207,56
1276210,62
1276224,55
1276238,66
1276246,56
1276252,73
1276261,65
1276275,60
1276283,64
1276299,72
1276304,55
1276316,48
1276327,64
1276339,50
1276340,62
1276353,58
1276365,54
1276371,53
1276382,57
1276398,51
1276406,66
1276412,78
1276429,50
1276431,60
1276447,53
1276450,72
1276468,74
1276473,60
1276485,51
1276494,72
1276505,70
1276518,71
1276523,59
1276530,67
1276541,69
1276559,67
1276566,70
1276577,70
1276584,51
1276592,63
1276601,71
1276619,73
1276622,68
1276636,67
1276645,60
1276658,75
1276660,64
1276674,60
1276687,65
1276693,70
1276709,68
1276717,60
1276726,67
1276734,68
1276742,48
1276755,74
1276763,57
1276778,53
1276780,65
1276791,70
1276800,51
1276813,52
1276828,51
1276835,52
1276844,60
1276856,70
1276869,70
1276872,64
1276881,70
1276897,52
1276908,66
1276914,61
1276920,65
1276937,57
1276943,65
1276951,58
1276962,64
1276979,74
1276986,53
1276995,58
1277004,72
1277016,57
1277027,60
1277039,62
1277040,69
1277053,67
1277065,49
1277071,75
1277082,67
1277098,54
1277109,55
1277117,53
1277126,72
1277134,57
1277142,70
1277155,57
1277163,55
1277178,53
1277180,69
1277191,66
1277205,71
1277218,72
1277223,61
1277230,77
1277241,69
1277259,60
1277266,57
1277277,58
1277284,65
1277292,64
1277303,68
1277311,61
1277325,57
1277332,71
1277348,64
1277354,68
1277367,56
1277376,64
1277389,57
1277390,61
1277401,60
1277419,63
1277422,49
1277436,66
1277445,69
1277458,75
1277460,70
1277474,52
1277487,59
1277493,62
1277507,59
1277510,68
1277524,62
1277538,49
1277546,56
1277552,67
1277561,67
1277575,57
1277583,76
1277599,68
1277606,71
1277612,72
1277629,56
1277631,74
1277647,61
1277650,50
1277668,52
1277673,59
1277685,74
1277694,58
1277702,63
1277715,59
1277721,67
1277733,65
1277749,68
1277757,65
1277764,66
1277770,61
1277788,71
1277796,74
1277808,61
1277814,73
1277820,61
1277837,52
1277843,73
1277851,76
1277862,68
1277879,66
1277886,58
1277895,53
1277900,68
1277913,66
1277928,74
1277935,77
1277944,61
1277956,75
1277969,61
1277972,55
1277981,51
1277997,58
1278009,71
1278017,67
1278026,61
1278034,61
1278042,69
1278055,55
1278063,55
1278078,53
1278080,61
1278091,64
1278104,56
1278116,62
1278127,49
1278139,65
1278140,52
1278153,71
1278165,76
1278171,54
1278182,62
1278198,71
1278203,49
1278211,69
1278225,67
1278232,69
1278248,63
1278254,62
1278267,61
1278276,63
1278289,71
1278290,60
1278305,66
1278318,69
1278323,55
1278330,72
1278341,49
1278359,68
1278366,50
1278377,61
1278384,58
1278392,59
1278408,71
1278414,59
1278420,61
1278437,61
1278443,67
1278451,68
1278462,62
1278479,60
1278486,71
1278495,69
1278506,60
1278512,65
1278529,70
1278531,65
1278547,63
1278550,70
1278568,54
1278573,67
1278585,60
1278594,60
1278607,61
1278610,70
1278624,64
1278638,77
1278646,55
1278652,64
1278661,68
1278675,71
1278683,69
1278699,74
1278700,59
1278713,62
1278728,70
1278735,63
1278744,74
1278756,52
1278769,53
1278772,67
1278781,68
1278797,58
1278801,63
1278819,65
1278822,65
1278836,64
1278845,51
1278858,58
1278860,56
1278874,61
1278887,59
1278893,55
1278902,71
1278915,55
1278921,50
1278933,66
1278949,69
1278957,67
1278964,55
1278970,53
1278988,62
1278996,68
1279008,62
1279014,72
1279020,74
1279037,75
1279043,57
1279051,80
1279062,59
1279079,77
1279086,59
1279095,62
1279107,62
1279110,71
1279124,69
1279138,57
1279146,68
1279152,68
1279161,68
1279175,72
1279183,65
1279199,53
1279202,68
1279215,50
1279221,65
1279233,79
1279249,72
1279257,57
1279264,53
1279270,70
1279288,66
1279296,67
1279301,58
1279319,63
1279322,71
1279336,71
1279345,57
1279358,70
1279360,66
1279374,78
1279387,63
1279393,69
1279409,70
1279417,56
1279426,68
1279434,76
1279442,74
1279455,70
1279463,64
1279478,74
1279480,56
1279491,70
1279500,53
1279513,57
1279528,64
1279535,74
1279544,66
1279556,60
1279569,70
1279572,53
1279581,62
1279597,65
1279604,51
1279616,68
1279627,73
1279639,53
1279640,54
1279653,66
1279665,65
1279671,66
1279682,54
1279698,75
1279706,47
1279712,62
1279729,67
1279731,55
1279747,70
1279750,56
1279768,49
1279773,55
1279785,56
1279794,58
1279805,61
1279818,65
1279823,64
1279830,71
1279841,66
1279859,49
1279866,68
1279877,74
1279884,78
1279892,76
1279903,67
1279911,57
1279925,72
1279932,58
1279948,63
1279954,64
1279967,54
1279976,59
1279989,53
1279990,75
1280002,48
1280015,70
1280021,54
1280033,64
1280049,60
1280057,49
1280064,49
1280070,71
1280088,65
1280096,72
1280103,57
1280111,66
1280125,74
1280132,70
1280148,54
1280154,67
1280167,65
1280176,68
1280189,55
1280190,62
1280204,56
1280216,57
1280227,68
1280239,61
1280240,58
1280253,59
1280265,70
1280271,69
1280282,63
1280298,59
1280307,63
1280310,51
1280324,65
1280338,56
1280346,57
1280352,59
1280361,70
1280375,65
1280383,51
1280399,49
1280400,69
1280413,60
1280428,56
1280435,50
1280444,55
1280456,73
1280469,72
1280472,73
1280481,68
1280497,79
1280501,70
1280519,59
1280522,64
1280536,79
1280545,56
1280558,61
1280560,70
1280574,70
1280587,76
1280593,70
1280605,63
1280618,58
1280623,69
1280630,66
1280641,60
1280659,65
1280666,66
1280677,71
1280684,58
1280692,76
1280708,70
1280714,70
1280720,66
1280737,73
1280743,73
1280751,61
1280762,61
1280779,69
1280786,56
1280795,75
1280806,59
1280812,74
1280829,67
1280831,64
1280847,65
1280850,49
1280868,65
1280873,51
1280885,70
1280894,62
1280909,50
1280917,64
1280926,51
1280934,65
1280942,53
1280955,67
1280963,55
1280978,76
1280980,51
1280991,56
1281008,63
1281014,67
1281020,70
1281037,58
1281043,50
1281051,57
1281062,56
1281079,70
1281086,69
1281095,68
1281107,70
1281110,68
1281124,69
1281138,61
1281146,52
1281152,76
1281161,52
1281175,67
1281183,52
1281199,59
1281202,69
1281215,51
1281221,58
1281233,71
1281249,73
1281257,66
1281264,60
1281270,61
1281288,74
1281296,63
1281301,61
1281319,58
1281322,66
1281336,65
1281345,51
1281358,65
1281360,65
1281374,63
1281387,62
1281393,64
1281409,56
1281417,52
1281426,73
1281434,61
1281442,68
1281455,64
1281463,51
1281478,69
1281480,69
1281491,62
1281500,62
1281513,73
1281528,57
1281535,71
1281544,67
1281556,53
1281569,73
1281572,53
1281581,67
1281597,65
1281604,60
1281616,75
1281627,53
1281639,63
1281640,61
1281653,71
1281665,57
1281671,67
1281682,70
1281698,69
1281706,74
1281712,59
1281729,62
1281731,65
1281747,70
1281750,62
1281768,69
1281773,70
1281785,55
1281794,61
1281805,69
1281818,64
1281823,63
1281830,72
1281841,77
1281859,56
1281866,68
1281877,58
1281884,64
1281892,69
1281903,72
1281911,75
1281925,63
1281932,52
1281948,73
1281954,59
1281967,62
1281976,67
1281989,51
1281990,65
1282007,59
1282010,61
1282024,65
1282038,61
1282046,71
1282052,69
1282061,63
1282075,54
1282083,72
1282099,63
1282108,58
1282114,66
1282120,65
1282137,54
1282143,68
1282151,53
1282162,65
1282179,59
1282186,50
1282195,59
1282201,52
1282219,69
1282222,64
1282236,53
1282245,
1282258,66
1282260,66
1282274,57
1282287,65
1282293,76
1282302,60
1282315,54
1282321,74
1282333,55
1282349,50
1282357,64
1282364,58
1282370,63
1282388,64
1282396,65
1282405,50
1282418,72
1282423,66
1282430,52
1282441,70
1282459,72
1282466,53
1282477,59
1282484,68
1282492,56
1282504,56
1282516,73
1282527,60
1282539,69
1282540,53
1282553,62
1282565,69
1282571,66
1282582,56
1282598,62
1282600,67
1282613,76
1282628,65
1282635,66
1282644,63
1282656,66
1282669,70
1282672,68
1282681,76
1282697,56
1282703,65
1282711,75
1282725,67
1282732,50
1282748,65
1282754,72
1282767,72
1282776,60
1282789,72
1282790,67
1282809,59
1282817,73
1282826,65
1282834,67
1282842,
1282855,78
1282863,75
1282878,56
1282880,69
1282891,73
1282906,57
1282912,63
1282929,62
1282931,64
1282947,58
1282950,71
1282968,62
1282973,67
1282985,70
1282994,52
1283005,54
1283018,68
1283023,67
1283030,60
1283041,51
1283059,61
1283066,63
1283077,53
1283084,66
1283092,63
1283100,54
1283113,68
1283128,71
1283135,66
1283144,73
1283156,76
1283169,70
1283172,51
1283181,62
1283197,52
1283206,50
1283212,77
1283229,65
1283231,70
1283247,73
1283250,75
1283268,68
1283273,66
1283285,59
1283294,71
1283309,68
1283317,51
1283326,63
1283334,52
1283342,55
1283355,65
1283363,52
1283378,75
1283380,60
1283391,54
1283407,77
1283410,52
1283424,66
1283438,67
1283446,65
1283452,66
1283461,61
1283475,67
1283483,64
1283499,62
1283503,49
1283511,71
1283525,56
1283532,69
1283548,50
1283554,69
1283567,64
1283576,67
1283589,65
1283590,73
1283608,67
1283614,57
1283620,71
1283637,62
1283643,73
1283651,54
1283662,72
1283679,78
1283686,71
1283695,57
1283704,57
1283716,50
1283727,56
1283739,61
1283740,62
1283753,50
1283765,62
1283771,72
1283782,65
1283798,66
1283802,73
1283815,72
1283821,61
1283833,58
1283849,73
1283857,67
1283864,68
1283870,53
1283888,67
1283896,74
1283901,60
1283919,70
1283922,74
1283936,67
1283945,65
1283958,66
1283960,71
1283974,73
1283987,50
1283993,67
1284003,63
1284011,69
1284025,53
1284032,63
1284048,66
1284054,69
1284067,48
1284076,64
1284089,70
1284090,70
1284102,65
1284115,73
1284121,77
1284133,74
1284149,63
1284157,61
1284164,76
1284170,72
1284188,63
1284196,66
1284207,56
1284210,75
1284224,55
1284238,73
1284246,71
1284252,70
1284261,56
1284275,66
1284283,63
1284299,58
1284304,48
1284316,54
1284327,76
1284339,58
1284340,68
1284353,64
1284365,62
1284371,62
1284382,65
1284398,59
1284406,68
1284412,70
1284429,74
1284431,74
1284447,59
1284450,52
1284468,55
1284473,67
1284485,63
1284494,58
1284505,60
1284518,67
1284523,70
1284530,59
1284541,66
1284559,65
1284566,51
1284577,71
1284584,50
1284592,63
1284601,75
1284619,56
1284622,61
1284636,52
1284645,70
1284658,57
1284660,71
1284674,63
1284687,65
1284693,56
1284709,62
1284717,69
1284726,62
1284734,64
1284742,70
1284755,53
1284763,72
1284778,65
1284780,61
1284791,59
1284800,61
1284813,50
1284828,65
1284835,71
1284844,51
1284856,66
1284869,49
1284872,70
1284881,51
1284897,65
1284908,63
1284914,69
1284920,56
1284937,72
1284943,78
1284951,73
1284962,68
1284979,66
1284986,68
1284995,48
1285009,76
1285017,50
1285026,77
